model,object_id,target_band,n_train_target_band,n_train_other_bands,n_heldout_target_band,heldout_indices,rmse,nrmse,crps,ncrps,object_flux_scale,nlpd,coverage_1sigma,coverage_2sigma,coverage_3sigma,z_score_mean,z_score_std,pit,notes,shuffle_repeat
same_total_train_budget_existing,4766293,r,5,14,5,[ 4 13 15 20 23],4.032717497818846,0.8721850580303998,2.33864682356393,0.5057961081146736,4.6236947774887085,2.7757325514880202,0.4,1.0,1.0,-0.724425221985929,0.8008532990724188,[0.06823575 0.49424389 0.13775202 0.06842453 0.67705014],"Fixed-total-budget comparison, not an isolated cross-band covariance test.",
single_band_gp,31151787,r,20,0,5,[ 0 11 13 15 21],5.020879993426786,0.7480803523883043,2.8441800593308435,0.4237654004528103,6.711685419082642,2.9671598051734787,0.6,1.0,1.0,-0.5240456002747294,0.9878978190727497,[0.027163   0.14338054 0.20954264 0.78086605 0.65621011],,
mogp_target_only,31151787,r,20,0,5,[ 0 11 13 15 21],5.020879697585864,0.7480803083098196,2.8441798183113973,0.4237653645423897,6.711685419082642,2.9671597705341446,0.6,1.0,1.0,-0.5240454795981402,0.9878978932735868,[0.02716298 0.14338063 0.20954274 0.78086619 0.65620999],,
mogp_real_wavelength,31151787,r,20,26,5,[ 0 11 13 15 21],4.597750739059306,0.6850366863123525,2.619581592341043,0.39030160515167434,6.711685419082642,2.8821433800873733,0.8,1.0,1.0,-0.42214688803699796,0.9455743912458757,[0.04351377 0.16239865 0.23466193 0.8047612  0.67365605],,
mogp_independent_band_control,31151787,r,20,26,5,[ 0 11 13 15 21],4.852978944197372,0.7230641249065992,2.701018653694377,0.4024352282684242,6.711685419082642,2.9187861871214316,0.8,1.0,1.0,-0.45173478184397375,0.9490098583787692,[0.02965654 0.1907929  0.25043341 0.77557422 0.66201372],Approximate independent-band control: wavelength length scale set near zero.,
mogp_shuffled_wavelength_control_seed0,31151787,r,20,26,5,[ 0 11 13 15 21],4.496640356109549,0.6699718588306771,2.5517128172526826,0.3801895735455153,6.711685419082642,2.9228126829959846,0.6,1.0,1.0,-0.12195934342884471,0.9336805689776801,[0.04418879 0.40215002 0.39174589 0.84501242 0.72624827],,0.0
mogp_shuffled_wavelength_control_seed1,31151787,r,20,26,5,[ 0 11 13 15 21],4.320250107024271,0.6436907925900326,2.4220844858236044,0.36087574649091,6.711685419082642,2.8367846384249984,0.6,1.0,1.0,-0.22403783231495145,0.9392465880194137,[0.04409146 0.29995702 0.33843118 0.84822718 0.69050616],,1.0
mogp_shuffled_wavelength_control_seed2,31151787,r,20,26,5,[ 0 11 13 15 21],4.835665203250036,0.7204844835994978,2.785855641238256,0.4150754195537116,6.711685419082642,3.0299694670977937,0.8,1.0,1.0,0.0012061121734057156,0.969579906072432,[0.03699401 0.61649794 0.44159813 0.83582127 0.74726665],,2.0
mogp_shuffled_wavelength_control_seed3,31151787,r,20,26,5,[ 0 11 13 15 21],4.945713023033421,0.7368809344031212,2.8645133934561295,0.42679494264015333,6.711685419082642,3.068840719184462,0.8,1.0,1.0,-0.01439621228504311,0.9535306983291021,[0.036479   0.65575859 0.43674673 0.81599978 0.71877116],,3.0
mogp_shuffled_wavelength_control_seed4,31151787,r,20,26,5,[ 0 11 13 15 21],5.185536086261099,0.7726131012513786,3.014073815752183,0.44907852909532653,6.711685419082642,3.097200041647144,0.8,1.0,1.0,0.05371476745012109,0.9921279737399082,[0.03760116 0.68003351 0.43640071 0.82823506 0.78608113],,4.0
same_total_train_budget_existing,31151787,r,10,10,5,[ 0 11 13 15 21],7.738573540440857,1.1530000375820015,4.707552664781892,0.7013965004076911,6.711685419082642,3.629522800601552,0.4,0.8,1.0,-1.1368977130690396,1.029089284070807,[0.03253999 0.01232996 0.03562494 0.5909449  0.49234635],"Fixed-total-budget comparison, not an isolated cross-band covariance test.",
single_band_gp,78466781,r,19,0,5,[ 3 13 19 22 23],1.2220844165127684,0.34548414416948997,1.0003928169582328,0.28281176940816444,3.53730970621109,2.146867573877441,1.0,1.0,1.0,-0.10496926132790443,0.471421112442448,[0.22970178 0.39471169 0.72904091 0.36193851 0.58916968],,
mogp_target_only,78466781,r,19,0,5,[ 3 13 19 22 23],1.2220843964759345,0.3454841385050626,1.0003928208971873,0.28281177052170975,3.53730970621109,2.1468675961732933,1.0,1.0,1.0,-0.10496926424443553,0.4714210791568013,[0.22970179 0.3947117  0.72904088 0.36193852 0.58916969],,
mogp_real_wavelength,78466781,r,19,23,5,[ 3 13 19 22 23],1.1532804759381536,0.3260332206459423,1.0080033100329155,0.28496326127819205,3.53730970621109,2.2002619763879427,1.0,1.0,1.0,-0.02613485083341015,0.35844412082241317,[0.36984505 0.40263604 0.71275116 0.36946918 0.58704069],,
mogp_independent_band_control,78466781,r,19,23,5,[ 3 13 19 22 23],1.2676971585319976,0.35837889916907023,1.04934325586818,0.2966500937211292,3.53730970621109,2.218434557292967,1.0,1.0,1.0,-0.048386053699906215,0.4369268579369748,[0.28803939 0.4001763  0.74662906 0.37612138 0.58778316],Approximate independent-band control: wavelength length scale set near zero.,
mogp_shuffled_wavelength_control_seed0,78466781,r,19,23,5,[ 3 13 19 22 23],1.1404625652938565,0.32240958808083486,1.0002093856290573,0.28275991323937794,3.53730970621109,2.192236114341579,1.0,1.0,1.0,-0.029943759283642485,0.3541336803999835,[0.36921108 0.40211346 0.70754559 0.36908559 0.5871239 ],,0.0
mogp_shuffled_wavelength_control_seed1,78466781,r,19,23,5,[ 3 13 19 22 23],1.149404623955882,0.3249375145008269,1.0055176317969678,0.28426055825176966,3.53730970621109,2.1975388145796457,1.0,1.0,1.0,-0.026977288123249787,0.3577609503971467,[0.36890591 0.40257291 0.71177169 0.36992121 0.5870851 ],,1.0
mogp_shuffled_wavelength_control_seed2,78466781,r,19,23,5,[ 3 13 19 22 23],1.1409634071619676,0.32255117643744147,1.0003526654140038,0.282800418537711,3.53730970621109,2.192265687932376,1.0,1.0,1.0,-0.030226659584119447,0.35452432134520034,[0.36855637 0.40206816 0.70764842 0.36913299 0.58712913],,2.0
mogp_shuffled_wavelength_control_seed3,78466781,r,19,23,5,[ 3 13 19 22 23],1.140918934436709,0.3225386039660007,1.0003834758152013,0.28280912866030594,3.53730970621109,2.192341667498614,1.0,1.0,1.0,-0.030108271663079146,0.3544169655513033,[0.36880289 0.40208649 0.70764504 0.36909892 0.58712564],,3.0
mogp_shuffled_wavelength_control_seed4,78466781,r,19,23,5,[ 3 13 19 22 23],1.1409614397509737,0.32255062024893744,1.0003877940689694,0.2828103494337544,3.53730970621109,2.192329279868756,1.0,1.0,1.0,-0.030202507163038024,0.35446891707593947,[0.36864931 0.40207546 0.70762551 0.36910637 0.58712627],,4.0
same_total_train_budget_existing,78466781,r,0,19,5,[ 3 13 19 22 23],1.0130621922924345,0.28639341093419646,1.0558476152897063,0.2984888808112462,3.53730970621109,2.305071957973875,1.0,1.0,1.0,-0.06510340518996424,0.25923200501653487,[0.36207785 0.46022118 0.60239773 0.36811721 0.58104033],"Fixed-total-budget comparison, not an isolated cross-band covariance test.",
single_band_gp,82866974,r,17,0,5,[ 0 10 12 16 18],5.996598343424826,0.8451767301598219,3.5064974206867676,0.49421519578336315,7.09508216381073,3.2681845631771695,0.8,0.8,1.0,0.11225020574806184,1.074962393194219,[0.8103893  0.71657182 0.73606629 0.02156178 0.69163088],,
mogp_target_only,82866974,r,17,0,5,[ 0 10 12 16 18],5.996597769183115,0.8451766492246476,3.50649715346981,0.4942151581210851,7.09508216381073,3.2681844707661454,0.8,0.8,1.0,0.11225026424391257,1.0749622624016701,[0.81038925 0.71657182 0.7360663  0.02156179 0.69163092],,
mogp_real_wavelength,82866974,r,17,24,5,[ 0 10 12 16 18],5.3281658379011985,0.7509660515389254,3.831067088932844,0.5399609194765405,7.09508216381073,3.4868941223621497,1.0,1.0,1.0,0.2911099934594038,0.4179054128321084,[0.79335028 0.71812203 0.59262083 0.33651415 0.59788666],,
mogp_independent_band_control,82866974,r,17,24,5,[ 0 10 12 16 18],4.046982958407396,0.5703926839705241,3.775905933121579,0.5321863575281784,7.09508216381073,3.54417808610267,1.0,1.0,1.0,0.23110192310105301,0.3737155226341998,[0.80114897 0.57777702 0.59755037 0.36961352 0.57903798],Approximate independent-band control: wavelength length scale set near zero.,
mogp_shuffled_wavelength_control_seed0,82866974,r,17,24,5,[ 0 10 12 16 18],5.3749705342133245,0.7575628315664856,4.0520441493299275,0.5711060218580466,7.09508216381073,3.564321661146316,1.0,1.0,1.0,0.38737656687710187,0.29007264912910563,[0.79387841 0.71173398 0.59715749 0.6379803  0.4838118 ],,0.0
mogp_shuffled_wavelength_control_seed1,82866974,r,17,24,5,[ 0 10 12 16 18],4.885573970460212,0.6885859610449101,3.9818131364985505,0.5612074736510085,7.09508216381073,3.571023741167491,1.0,1.0,1.0,0.3070902874908722,0.3294431960251815,[0.79182263 0.70677454 0.59155175 0.47487948 0.50405898],,1.0
mogp_shuffled_wavelength_control_seed2,82866974,r,17,24,5,[ 0 10 12 16 18],5.160162079789337,0.7272871491339914,3.977339790307842,0.5605769881841135,7.09508216381073,3.5516133163752577,1.0,1.0,1.0,0.3744340042907919,0.2855395902315076,[0.79176542 0.70977602 0.59266342 0.61625733 0.49074933],,2.0
mogp_shuffled_wavelength_control_seed3,82866974,r,17,24,5,[ 0 10 12 16 18],4.606940325791103,0.6493145843031,3.689534281345206,0.5200129041724271,7.09508216381073,3.4892301478643626,1.0,1.0,1.0,0.3120293270364355,0.3304679627049741,[0.7930735  0.70060643 0.5874076  0.55510731 0.44330781],,3.0
mogp_shuffled_wavelength_control_seed4,82866974,r,17,24,5,[ 0 10 12 16 18],5.258879383124792,0.7412006318895504,4.131295468525911,0.5822759163520405,7.09508216381073,3.596444516663079,1.0,1.0,1.0,0.3802094568610049,0.271422400197942,[0.79229423 0.70684943 0.59441031 0.60692884 0.51284676],,4.0
same_total_train_budget_existing,82866974,r,4,13,5,[ 0 10 12 16 18],7.415571897729515,1.0451706867544788,4.825953163440975,0.6801828438374252,7.09508216381073,3.716027852797891,0.2,0.8,1.0,1.464505045616071,0.4942866862247719,[0.89237146 0.90097169 0.78209316 0.9863102  0.9649167 ],"Fixed-total-budget comparison, not an isolated cross-band covariance test.",
single_band_gp,98363779,r,16,0,5,[ 3  8 13 16 19],3.040919042050905,0.5573441519725225,2.5483641605425964,0.4670679627882729,5.456088542938232,3.083575888248239,0.8,1.0,1.0,-0.3187087839086451,0.42544629998137745,[0.4295612  0.13688573 0.44375765 0.57196835 0.35883569],,
mogp_target_only,98363779,r,16,0,5,[ 3  8 13 16 19],3.0409177165235515,0.5573439090279033,2.548362797144572,0.46706771290266097,5.456088542938232,3.083575405614262,0.8,1.0,1.0,-0.3187086153024409,0.42544630782420517,[0.42956126 0.13688571 0.44375769 0.5719683  0.35883599],,
mogp_real_wavelength,98363779,r,16,24,5,[ 3  8 13 16 19],4.963217865680586,0.9096659313024594,2.83808234043601,0.5201679404762071,5.456088542938232,3.004436874928776,0.8,1.0,1.0,-0.6404487529612957,0.6187601193142083,[0.06008668 0.24282678 0.25495746 0.65388038 0.24578722],,
mogp_independent_band_control,98363779,r,16,24,5,[ 3  8 13 16 19],3.2925417917134245,0.603461942708927,2.3371504271389973,0.4283563964818626,5.456088542938232,2.9758933516801522,0.8,1.0,1.0,-0.38491564213075247,0.4683615426997058,[0.37516409 0.13401755 0.43116882 0.6175861  0.26614287],Approximate independent-band control: wavelength length scale set near zero.,
mogp_shuffled_wavelength_control_seed0,98363779,r,16,24,5,[ 3  8 13 16 19],4.969297802900914,0.9107802712132728,2.8877179179288004,0.5292652227329318,5.456088542938232,3.0436356547506285,0.8,1.0,1.0,-0.6575939320727777,0.6509684465510727,[0.04922236 0.19318417 0.31172626 0.64462907 0.25810344],,0.0
mogp_shuffled_wavelength_control_seed1,98363779,r,16,24,5,[ 3  8 13 16 19],4.8754480426426605,0.8935793479658446,2.7884515264692715,0.511071531285602,5.456088542938232,2.9904951279609198,0.8,1.0,1.0,-0.6469765282915821,0.6532069145468551,[0.05003495 0.25745249 0.26090412 0.66190295 0.23691842],,1.0
mogp_shuffled_wavelength_control_seed2,98363779,r,16,24,5,[ 3  8 13 16 19],4.984480196839996,0.9135629228912286,2.8302785210663837,0.5187376448884042,5.456088542938232,2.9954266481131646,0.8,1.0,1.0,-0.649338926849566,0.627751942298392,[0.05526494 0.24068688 0.25256944 0.65008216 0.25273745],,2.0
mogp_shuffled_wavelength_control_seed3,98363779,r,16,24,5,[ 3  8 13 16 19],4.963341875169433,0.909688659945492,2.8355002448389364,0.5196946901657048,5.456088542938232,3.0088697900284953,0.8,1.0,1.0,-0.6487455849888066,0.6432073693079493,[0.04973621 0.23588367 0.2740023  0.64901677 0.25507016],,3.0
mogp_shuffled_wavelength_control_seed4,98363779,r,16,24,5,[ 3  8 13 16 19],4.9507415037159985,0.9073792451780681,2.8611042747308977,0.5243874347372899,5.456088542938232,3.023897401945411,0.8,1.0,1.0,-0.6485616181569346,0.6296526925229712,[0.05685219 0.2050981  0.29205736 0.65016783 0.24955557],,4.0
same_total_train_budget_existing,98363779,r,5,11,5,[ 3  8 13 16 19],8.949798497790674,1.640332341998797,7.33215465233995,1.3438481788991299,5.456088542938232,4.059919333693444,1.0,1.0,1.0,-0.1702445506575176,0.4467970224589307,[0.17189185 0.54217914 0.45386666 0.64869488 0.39114597],"Fixed-total-budget comparison, not an isolated cross-band covariance test.",
single_band_gp,110339223,r,17,0,5,[ 0  4 11 15 16],107.58858685293835,12.473119497490673,48.83733876597277,5.661882734830023,8.625635862350464,5.990515090048259,0.8,0.8,0.8,-0.579362682638046,1.6501400692021788,"[8.14462794e-01 7.05725418e-05 4.89169142e-01 5.27561196e-01
 4.89185404e-01]",,
mogp_target_only,110339223,r,17,0,5,[ 0  4 11 15 16],107.5885808022196,12.47311879600978,48.83733898805012,5.661882760576224,8.625635862350464,5.990514093753953,0.8,0.8,0.8,-0.5793630833973376,1.650137948352331,"[8.14461234e-01 7.05733754e-05 4.89169167e-01 5.27561318e-01
 4.89185618e-01]",,
mogp_real_wavelength,110339223,r,17,25,5,[ 0  4 11 15 16],36.11774583605668,4.187256036822157,18.340081589567543,2.1262295188716576,8.625635862350464,4.68930879885868,0.8,1.0,1.0,-0.218947031596536,0.8054485497410739,[0.79495356 0.04892391 0.49695045 0.49945685 0.39971625],,
mogp_independent_band_control,110339223,r,17,25,5,[ 0  4 11 15 16],87.22719168056653,10.112552056747425,40.39959171237055,4.683665338657336,8.625635862350464,5.461108886698702,0.8,0.8,1.0,-0.3962393178163989,1.2214625242211448,[0.78474405 0.00288617 0.49850686 0.51532663 0.48254924],Approximate independent-band control: wavelength length scale set near zero.,
mogp_shuffled_wavelength_control_seed0,110339223,r,17,25,5,[ 0  4 11 15 16],44.636363266806605,5.174849017408359,22.015044605421053,2.5522807775265868,8.625635862350464,4.848751339972679,0.8,1.0,1.0,-0.24452766545933863,0.8988621977449723,[0.79402441 0.02815696 0.49484041 0.51060556 0.4411088 ],,0.0
mogp_shuffled_wavelength_control_seed1,110339223,r,17,25,5,[ 0  4 11 15 16],21.520092070418055,2.4948992067181797,13.971868866727656,1.619807407789222,8.625635862350464,4.632219900246798,1.0,1.0,1.0,-0.03185421109338097,0.4849033511827925,[0.76085846 0.20659199 0.50259611 0.51179806 0.46568568],,1.0
mogp_shuffled_wavelength_control_seed2,110339223,r,17,25,5,[ 0  4 11 15 16],14.526122216578788,1.6840639285485044,13.682167244960056,1.5862212900361992,8.625635862350464,4.7121138702961485,1.0,1.0,1.0,0.00042263924851871916,0.3751247923348964,[0.73492461 0.29752825 0.51919668 0.50563068 0.43786208],,2.0
mogp_shuffled_wavelength_control_seed3,110339223,r,17,25,5,[ 0  4 11 15 16],22.660661060866378,2.627129341243882,14.180420559257547,1.6439855316815355,8.625635862350464,4.629700440550503,1.0,1.0,1.0,-0.06254291379722413,0.5283104228723214,[0.78050232 0.18791533 0.50257326 0.48732831 0.43027167],,3.0
mogp_shuffled_wavelength_control_seed4,110339223,r,17,25,5,[ 0  4 11 15 16],12.386187115926287,1.4359738010724559,12.355919500192751,1.4324647709885814,8.625635862350464,4.6107115402061405,1.0,1.0,1.0,-0.00257412018819278,0.357555233623838,[0.72983364 0.32798903 0.52172645 0.5064353  0.40116749],,4.0
same_total_train_budget_existing,110339223,r,1,16,5,[ 0  4 11 15 16],106.27573692225805,12.320916233681372,52.52033886195028,6.088865760168853,8.625635862350464,6.857456885456747,0.8,0.8,0.8,-0.9062131815455272,1.7368515952382173,"[5.02493434e-01 6.14378679e-06 5.53806860e-01 4.65255892e-01
 4.15671878e-01]","Fixed-total-budget comparison, not an isolated cross-band covariance test.",
single_band_gp,21400791,r,19,0,5,[ 2  5  8 13 16],8.622138193669981,1.1295597038208733,4.375517569513572,0.573223047330799,7.633185005187905,4.139589527636536,0.8,0.8,0.8,-0.9631952473647749,1.5038374741358398,"[5.13596177e-01 4.48539319e-01 3.90469805e-05 3.07483873e-01
 3.94526565e-01]",,
mogp_target_only,21400791,r,19,0,5,[ 2  5  8 13 16],8.622137512759071,1.1295596146168372,4.375517191286336,0.5732229977804166,7.633185005187905,4.139588643243856,0.8,0.8,0.8,-0.9631950707520381,1.5038369102343767,"[5.13595933e-01 4.48539394e-01 3.90471888e-05 3.07483865e-01
 3.94526585e-01]",,
mogp_real_wavelength,21400791,r,19,25,5,[ 2  5  8 13 16],7.968290374257757,1.043901119760899,4.211708254480736,0.5517628947311302,7.633185005187905,4.47106213419633,0.8,0.8,0.8,-1.2906328223097894,1.5823146930001233,"[3.32483355e-01 2.78667582e-01 4.22222873e-06 3.19957303e-01
 3.04367102e-01]",,
mogp_independent_band_control,21400791,r,19,25,5,[ 2  5  8 13 16],8.518841893740467,1.1160271744953938,4.251845450817917,0.5570211448992974,7.633185005187905,3.6858962655626777,0.8,0.8,0.8,-0.7963133893068625,1.219135829028495,[0.50055074 0.47237614 0.00066221 0.30983311 0.41812544],Approximate independent-band control: wavelength length scale set near zero.,
mogp_shuffled_wavelength_control_seed0,21400791,r,19,25,5,[ 2  5  8 13 16],8.815155148524529,1.154846259134725,4.585057154333544,0.6006741813826474,7.633185005187905,4.754384074477935,0.8,0.8,0.8,-1.2728095305154745,1.7390048443661072,"[4.72356119e-01 2.55295915e-01 1.12379258e-06 3.16836320e-01
 3.33439812e-01]",,0.0
mogp_shuffled_wavelength_control_seed1,21400791,r,19,25,5,[ 2  5  8 13 16],8.426187781290793,1.1038888452937956,4.443432643691913,0.5821203915104806,7.633185005187905,4.801488702375219,0.8,0.8,0.8,-1.3621666103121304,1.721475457763579,"[3.20629141e-01 2.68752510e-01 7.81638058e-07 3.14093768e-01
 3.29588075e-01]",,1.0
mogp_shuffled_wavelength_control_seed2,21400791,r,19,25,5,[ 2  5  8 13 16],8.045210983464164,1.0539782512799343,4.261359039546761,0.5582674907853697,7.633185005187905,4.359537463688787,0.8,0.8,0.8,-1.2524386025214107,1.5153931956231976,"[3.29174114e-01 2.66605721e-01 9.34406251e-06 3.10876301e-01
 3.35963562e-01]",,2.0
mogp_shuffled_wavelength_control_seed3,21400791,r,19,25,5,[ 2  5  8 13 16],8.48445743935518,1.1115225732887002,4.469188655131661,0.5854946070472772,7.633185005187905,4.766801044468977,0.8,0.8,0.8,-1.3555397385274746,1.7025059224660632,"[3.24660745e-01 2.71636165e-01 9.73667656e-07 3.12448453e-01
 3.20112095e-01]",,3.0
mogp_shuffled_wavelength_control_seed4,21400791,r,19,25,5,[ 2  5  8 13 16],7.630239734150428,0.9996141491349319,4.0301584597539275,0.52797861666065,7.633185005187905,3.9619308821150847,0.8,0.8,0.8,-1.1149209521492707,1.3221246913749354,"[3.70353532e-01 2.68623977e-01 8.75802686e-05 3.18199003e-01
 3.43995763e-01]",,4.0
same_total_train_budget_existing,21400791,r,5,14,5,[ 2  5  8 13 16],14.114913222455982,1.8491512013481608,7.2287262140366835,0.9470131025415562,7.633185005187905,4.17183677910411,0.8,0.8,0.8,-0.920531500540881,1.1702704952575,[0.45057516 0.20827671 0.0006764  0.35930834 0.45969978],"Fixed-total-budget comparison, not an isolated cross-band covariance test.",
single_band_gp,77398475,r,17,0,5,[ 2  5  6 12 19],2.7630453161778434,0.453505193244157,2.5935239704646724,0.42568125195860157,6.092643165588364,3.1199393160830398,1.0,1.0,1.0,-0.23876905504152518,0.3901049992984571,[0.27122215 0.53717834 0.43019713 0.60005515 0.22492369],,
