object_id,obj_type,band,n_test,rmse,mae,sigma_rms,sigma_mean,sigma_median,sigma_q90,z_mean,z_std,z_error,mean_abs_z,rmse_sigma_ratio,mae_sigma_ratio
30398950,SNIbc,r,4,0.8509233545525351,0.7326405530770153,0.29236943382750014,0.2620483535325647,0.3299671087810829,0.3452031544912873,-2.2360963569876375,1.1487585950717056,0.14875859507170563,2.2360963569876375,2.9104388355951922,2.2203441906177583
115190109,AGN,r,4,0.283334142120235,0.19312005731174708,0.1528508690865357,0.14286624135526554,0.12867022041579135,0.20228346410450904,-0.8331562312266235,1.0335074821309245,0.03350748213092447,1.0930743887813228,1.8536639262405954,1.5008916335706066
33037345,SNIa,r,5,0.15050715734755565,0.12120215556660577,0.18803211001905315,0.18442775175587942,0.18556706155931132,0.22583620331530088,0.172830012642334,0.9064344762759103,-0.09356552372408966,0.7293504959957853,0.8004332735100663,0.6531447690562632
43128900,TDE,r,5,0.08915455950654727,0.07854482749253963,0.2176492450506058,0.20008646073365416,0.15867370104138673,0.29496066159587675,-0.03639744637303359,0.4407893888055889,-0.5592106111944111,0.39376642827178754,0.409624942580517,0.49500847952146054
64432366,SNIa,r,5,0.46041650331909273,0.3988902805954126,0.5527995693718676,0.5459136974315395,0.5649372167333249,0.6310551086253015,-0.1853104119689402,0.7442443766232489,-0.25575562337675106,0.6962409311947206,0.8328814435261818,0.7060789567059207
85083186,TDE,r,5,0.050409630020185434,0.043221841344298656,0.31755549530867994,0.26255992546330253,0.17400541189536364,0.4812950998529584,0.06193046191644151,0.178892916297562,-0.821107083702438,0.16756334587668054,0.15874274186684986,0.2483936612861769
108913976,SNIa,r,5,0.2404322028174185,0.20828072119667987,0.48420551130767253,0.4787949295643582,0.46227080594993164,0.5580891591222932,-0.4339970837351787,0.24759696112189225,-0.7524030388781078,0.4339970837351787,0.49654990949626704,0.4505599715921465
109187160,SNIa,r,6,0.07429211205790684,0.06292591649702477,0.10427479627512863,0.10366833423141865,0.10108906505881615,0.11599880181864786,-0.01378619988475325,0.7439410603269713,-0.25605893967302873,0.6211709788975723,0.7124647058708933,0.6224799533007145
110721898,SNII,r,5,0.05787385671001795,0.042486367565980857,0.16428174072959406,0.15509251848100747,0.1168555372987853,0.2226000030220889,0.2453138712394849,0.4274839875344386,-0.5725160124655614,0.34511779691551175,0.35228417018832103,0.3635802679795003
22254809,SLSN-I,r,5,0.03451266842172489,0.02868378900512931,0.026510277125428645,0.02614638979415579,0.023979030476023632,0.031372878397279064,-0.2817442302621311,1.124312023226502,0.12431202322650203,1.0290322937951066,1.301859963908878,1.1962030338887102
33266451,SNII,r,5,0.046357893491493114,0.03615345450186336,0.10732735679298865,0.07510299257363634,0.040414620268695196,0.15329871050385546,-0.07457366272804647,0.737017771342471,-0.26298222865752896,0.6085974667980567,0.43192989072587995,0.8945637559254145
